Resource, Numa, Start, End, Duration, Explicit, Aff, Strict, Tag, Name
18, 2, 1527065185304533680, 1527065185321527697, 16994017, 1, 2, 0, 2, gemm
2, 0, 1527065185304838357, 1527065185321599993, 16761636, 1, 2, 0, 0, gemm
11, 1, 1527065185304864891, 1527065185321165199, 16300308, 1, 2, 0, 1, gemm
57, 7, 1527065185305083719, 1527065185321868449, 16784730, 1, 2, 0, 7, gemm
54, 6, 1527065185305285749, 1527065185322004606, 16718857, 1, 2, 0, 6, gemm
45, 5, 1527065185305346635, 1527065185321490994, 16144359, 1, 2, 0, 5, gemm
44, 5, 1527065185305504780, 1527065185322007254, 16502474, 1, 2, 0, 5, gemm
49, 6, 1527065185305977065, 1527065185322903450, 16926385, 1, 2, 0, 6, gemm
52, 6, 1527065185306294281, 1527065185322974138, 16679857, 1, 2, 0, 6, gemm
22, 2, 1527065185306314045, 1527065185323101879, 16787834, 1, 2, 0, 2, gemm
23, 2, 1527065185306537396, 1527065185323277630, 16740234, 1, 2, 0, 2, gemm
55, 6, 1527065185306629251, 1527065185323253500, 16624249, 1, 2, 0, 6, gemm
28, 3, 1527065185308881128, 1527065185325400473, 16519345, 1, 2, 0, 3, gemm
7, 0, 1527065185309079985, 1527065185325852839, 16772854, 1, 2, 0, 0, gemm
3, 0, 1527065185309079992, 1527065185325885462, 16805470, 1, 2, 0, 0, gemm
1, 0, 1527065185309080007, 1527065185325991428, 16911421, 1, 2, 0, 0, gemm
4, 0, 1527065185309081485, 1527065185325924073, 16842588, 1, 2, 0, 0, gemm
41, 5, 1527065185309271816, 1527065185326430435, 17158619, 1, 2, 0, 5, gemm
61, 7, 1527065185309790008, 1527065185326691427, 16901419, 1, 2, 0, 7, gemm
62, 7, 1527065185309790011, 1527065185326691232, 16901221, 1, 2, 0, 7, gemm
53, 6, 1527065185309860183, 1527065185326721876, 16861693, 1, 2, 0, 6, gemm
33, 4, 1527065185309889205, 1527065185326509584, 16620379, 1, 2, 0, 4, gemm
32, 4, 1527065185309889215, 1527065185326675097, 16785882, 1, 2, 0, 4, gemm
34, 4, 1527065185310379702, 1527065185326667836, 16288134, 1, 2, 0, 4, gemm
39, 4, 1527065185310497102, 1527065185327793038, 17295936, 1, 2, 0, 4, gemm
51, 6, 1527065185310525020, 1527065185319667423, 9142403, 1, 2, 0, 6, syrk
50, 6, 1527065185311467665, 1527065185328338473, 16870808, 1, 2, 0, 6, gemm
48, 6, 1527065185311537106, 1527065185328305969, 16768863, 1, 2, 0, 6, gemm
21, 2, 1527065185311564947, 1527065185328382972, 16818025, 1, 2, 0, 2, gemm
46, 5, 1527065185312198954, 1527065185329123075, 16924121, 1, 2, 0, 5, gemm
36, 4, 1527065185313039008, 1527065185329696172, 16657164, 1, 2, 0, 4, gemm
27, 3, 1527065185313049761, 1527065185330868139, 17818378, 1, 2, 0, 3, gemm
60, 7, 1527065185313079270, 1527065185330408323, 17329053, 1, 2, 0, 7, gemm
20, 2, 1527065185313164581, 1527065185330192356, 17027775, 1, 2, 0, 2, gemm
25, 3, 1527065185313258100, 1527065185330145653, 16887553, 1, 2, 0, 3, gemm
12, 1, 1527065185313964116, 1527065185330554845, 16590729, 1, 2, 0, 1, gemm
9, 1, 1527065185313989372, 1527065185330619606, 16630234, 1, 2, 0, 1, gemm
10, 1, 1527065185313997179, 1527065185330557598, 16560419, 1, 2, 0, 1, gemm
8, 1, 1527065185314011680, 1527065185330555093, 16543413, 1, 2, 0, 1, gemm
43, 5, 1527065185314207218, 1527065185331078696, 16871478, 1, 2, 0, 5, gemm
16, 2, 1527065185315636130, 1527065185324287100, 8650970, 1, 2, 0, 2, syrk
42, 5, 1527065185316485274, 1527065185333425172, 16939898, 1, 2, 0, 5, gemm
17, 2, 1527065185316984802, 1527065185333725597, 16740795, 1, 2, 0, 2, gemm
31, 3, 1527065185317166588, 1527065185334551268, 17384680, 1, 2, 0, 3, gemm
59, 7, 1527065185317217580, 1527065185334183370, 16965790, 1, 2, 0, 7, gemm
56, 7, 1527065185317220966, 1527065185335050685, 17829719, 1, 2, 0, 7, gemm
24, 3, 1527065185317274834, 1527065185334222316, 16947482, 1, 2, 0, 3, gemm
6, 0, 1527065185317745196, 1527065185334421541, 16676345, 1, 2, 0, 0, gemm
0, 0, 1527065185317745196, 1527065185334438950, 16693754, 1, 2, 0, 0, gemm
5, 0, 1527065185317813512, 1527065185334421848, 16608336, 1, 2, 0, 0, gemm
58, 7, 1527065185317822298, 1527065185334677587, 16855289, 1, 2, 0, 7, gemm
14, 1, 1527065185318149988, 1527065185334932845, 16782857, 1, 2, 0, 1, gemm
47, 5, 1527065185319202845, 1527065185336075922, 16873077, 1, 2, 0, 5, gemm
40, 5, 1527065185319202850, 1527065185336082119, 16879269, 1, 2, 0, 5, gemm
37, 4, 1527065185319247982, 1527065185337135719, 17887737, 1, 2, 0, 4, gemm
29, 3, 1527065185319394179, 1527065185336111153, 16716974, 1, 2, 0, 3, gemm
38, 4, 1527065185319569042, 1527065185337591197, 18022155, 1, 2, 0, 4, gemm
30, 3, 1527065185319572176, 1527065185336783726, 17211550, 1, 2, 0, 3, gemm
35, 4, 1527065185319723543, 1527065185337135731, 17412188, 1, 2, 0, 4, gemm
51, 6, 1527065185319724192, 1527065185337514937, 17790745, 1, 2, 0, 6, gemm
26, 3, 1527065185319982863, 1527065185336788767, 16805904, 1, 2, 0, 3, gemm
15, 1, 1527065185320477455, 1527065185336967919, 16490464, 1, 2, 0, 1, gemm
11, 1, 1527065185321177819, 1527065185338168569, 16990750, 1, 2, 0, 1, gemm
13, 1, 1527065185321429454, 1527065185338190705, 16761251, 1, 2, 0, 1, gemm
45, 5, 1527065185321528862, 1527065185339021226, 17492364, 1, 2, 0, 5, gemm
63, 7, 1527065185321541183, 1527065185331030846, 9489663, 1, 2, 0, 7, syrk
18, 2, 1527065185321560881, 1527065185339149398, 17588517, 1, 2, 0, 2, gemm
19, 2, 1527065185321560890, 1527065185338028334, 16467444, 1, 2, 0, 2, gemm
2, 0, 1527065185321644594, 1527065185334596031, 12951437, 1, 2, 0, 4, trsm
57, 7, 1527065185321882593, 1527065185338528267, 16645674, 1, 2, 0, 7, gemm
44, 5, 1527065185322022025, 1527065185339022480, 17000455, 1, 2, 0, 5, gemm
54, 6, 1527065185322049562, 1527065185338807967, 16758405, 1, 2, 0, 6, gemm
49, 6, 1527065185322918043, 1527065185339608684, 16690641, 1, 2, 0, 6, gemm
52, 6, 1527065185323004421, 1527065185339425454, 16421033, 1, 2, 0, 6, gemm
22, 2, 1527065185323128757, 1527065185339016439, 15887682, 1, 2, 0, 2, gemm
23, 2, 1527065185323291049, 1527065185339405467, 16114418, 1, 2, 0, 2, gemm
55, 6, 1527065185323318919, 1527065185339931569, 16612650, 1, 2, 0, 6, gemm
16, 2, 1527065185324302773, 1527065185339944238, 15641465, 1, 2, 0, 2, gemm
28, 3, 1527065185325462003, 1527065185342257373, 16795370, 1, 2, 0, 3, gemm
7, 0, 1527065185325900840, 1527065185338769482, 12868642, 1, 2, 0, 6, trsm
3, 0, 1527065185325909009, 1527065185338964057, 13055048, 1, 2, 0, 7, trsm
4, 0, 1527065185325946255, 1527065185337420004, 11473749, 1, 2, 0, 6, syrk
1, 0, 1527065185326013763, 1527065185338672760, 12658997, 1, 2, 0, 5, trsm
41, 5, 1527065185326497365, 1527065185335256842, 8759477, 1, 2, 0, 5, syrk
33, 4, 1527065185326543960, 1527065185343519805, 16975845, 1, 2, 0, 4, gemm
34, 4, 1527065185326681530, 1527065185344350203, 17668673, 1, 2, 0, 4, gemm
32, 4, 1527065185326688077, 1527065185344308137, 17620060, 1, 2, 0, 4, gemm
62, 7, 1527065185326734475, 1527065185344673468, 17938993, 1, 2, 0, 7, gemm
61, 7, 1527065185326736120, 1527065185344804954, 18068834, 1, 2, 0, 7, gemm
53, 6, 1527065185326761449, 1527065185344755044, 17993595, 1, 2, 0, 6, gemm
39, 4, 1527065185327832475, 1527065185344274356, 16441881, 1, 2, 0, 4, gemm
48, 6, 1527065185328323582, 1527065185345060779, 16737197, 1, 2, 0, 6, gemm
50, 6, 1527065185328350881, 1527065185345155938, 16805057, 1, 2, 0, 6, gemm
21, 2, 1527065185328431743, 1527065185344977244, 16545501, 1, 2, 0, 2, gemm
46, 5, 1527065185329154895, 1527065185345882534, 16727639, 1, 2, 0, 5, gemm
36, 4, 1527065185329745892, 1527065185346008392, 16262500, 1, 2, 0, 4, gemm
